player_id,player_name,team_id,position,position_group,cluster,n_clusters,silhouette_score
126,Richmond Mamah Laryea,5,DEF,DF,0,3,0.7661210240408605
127,Niko Kristian Sigur,5,DEF,DF,0,3,0.7661210240408605
132,Nihad Mujakic,6,DEF,DF,0,3,0.7661210240408605
133,Dennis Hadzikadunic,6,DEF,DF,2,3,0.7661210240408605
134,Tarik Muharemovic,6,DEF,DF,1,3,0.7661210240408605
135,Sead Kolasinac,6,DEF,DF,0,3,0.7661210240408605
137,Amar Dedic,6,DEF,DF,0,3,0.7661210240408605
148,Nikola Katic,6,DEF,DF,0,3,0.7661210240408605
151,Stjepan Radeljic,6,DEF,DF,0,3,0.7661210240408605
154,Arjan Malic,6,DEF,DF,0,3,0.7661210240408605
158,Miguel Pedro,7,DEF,DF,0,3,0.7661210240408605
159,Michel Lucas,7,DEF,DF,0,3,0.7661210240408605
160,Gueye Issa Laye,7,DEF,DF,0,3,0.7661210240408605
161,Gaber Jassem,7,DEF,DF,0,3,0.7661210240408605
169,Mohamed Ayoub Aloui,7,DEF,DF,0,3,0.7661210240408605
170,Elamin Homam,7,DEF,DF,1,3,0.7661210240408605
172,KHOUKHIBoualem Boualem,7,DEF,DF,0,3,0.7661210240408605
174,Hussain Sultan,7,DEF,DF,0,3,0.7661210240408605
181,Alhussein Alhashmi,7,DEF,DF,0,3,0.7661210240408605
184,Miro Max Maria Muheim,8,DEF,DF,0,3,0.7661210240408605
185,Silvan Dominic Widmer,8,DEF,DF,0,3,0.7661210240408605
186,Nico Elvedi,8,DEF,DF,0,3,0.7661210240408605
187,Manuel Obafemi Akanji,8,DEF,DF,0,3,0.7661210240408605
195,Ricardo Ivan Rodriguez,8,DEF,DF,0,3,0.7661210240408605
200,Eray Ervin Coemert,8,DEF,DF,0,3,0.7661210240408605
206,Aurèle Florian Amenda,8,DEF,DF,0,3,0.7661210240408605
207,Luca Antony Jaquez,8,DEF,DF,0,3,0.7661210240408605
211,Gabriel Gabriel Magalhaes,9,DEF,DF,0,3,0.7661210240408605
212,MARQUINHOSMarcos,9,DEF,DF,0,3,0.7661210240408605
214,Sandro Alex,9,DEF,DF,0,3,0.7661210240408605
221,Luiz Danilo,9,DEF,DF,0,3,0.7661210240408605
222,Bremer Bremer,9,DEF,DF,0,3,0.7661210240408605
223,PEREIRALeonardo Leo,9,DEF,DF,0,3,0.7661210240408605
224,Douglas Douglas Santos,9,DEF,DF,0,3,0.7661210240408605
232,IBANEZRoger Roger,9,DEF,DF,0,3,0.7661210240408605
236,Achraf Hakimi,10,DEF,DF,0,3,0.7661210240408605
237,Noussair Mazraoui,10,DEF,DF,0,3,0.7661210240408605
239,Marwane Saadane,10,DEF,DF,0,3,0.7661210240408605
247,Zakaria El Ouahdi,10,DEF,DF,0,3,0.7661210240408605
248,Issa Laye Lucas Jean Diop,10,DEF,DF,0,3,0.7661210240408605
252,Chadi Riad,10,DEF,DF,0,3,0.7661210240408605
253,Youssef Belammari,10,DEF,DF,0,3,0.7661210240408605
259,Redouane Halhal,10,DEF,DF,0,3,0.7661210240408605
260,Anass Salah Eddine,10,DEF,DF,0,3,0.7661210240408605
262,Carlens Jean Fedlaire Ruby Arcus,11,DEF,DF,0,3,0.7661210240408605
263,Keeto Thermoncy,11,DEF,DF,0,3,0.7661210240408605
264,Ricardo Ade,11,DEF,DF,0,3,0.7661210240408605
265,Hannes Piterson Delcroix,11,DEF,DF,0,3,0.7661210240408605
268,Martin Yves Roberns Didier Experience,11,DEF,DF,0,3,0.7661210240408605
273,Markhus Lacroix,11,DEF,DF,0,3,0.7661210240408605
274,Garven-Michee Metusala,11,DEF,DF,0,3,0.7661210240408605
282,Jean-Kévin Duverne,11,DEF,DF,0,3,0.7661210240408605
284,Wilguens Raphael Polynice Paugain,11,DEF,DF,0,3,0.7661210240408605
288,Aaron Buchanan Hickey,12,DEF,DF,0,3,0.7661210240408605
289,Andrew Henry Robertson,12,DEF,DF,0,3,0.7661210240408605
291,Grant Campbell Hanley,12,DEF,DF,0,3,0.7661210240408605
292,Kieran Tierney,12,DEF,DF,0,3,0.7661210240408605
299,Jack William Hendry,12,DEF,DF,0,3,0.7661210240408605
301,John Francis Souttar,12,DEF,DF,0,3,0.7661210240408605
302,Dominic John Hyam,12,DEF,DF,0,3,0.7661210240408605
308,Nathan Kenneth Patterson,12,DEF,DF,0,3,0.7661210240408605
310,Anthony Ralston,12,DEF,DF,0,3,0.7661210240408605
312,Mc,12,DEF,DF,0,3,0.7661210240408605
314,Sergiño Gianni Dest,13,DEF,DF,0,3,0.7661210240408605
315,Christopher Jeffrey Richards,13,DEF,DF,0,3,0.7661210240408605
317,Antonee Robinson,13,DEF,DF,0,3,0.7661210240408605
318,Auston Levi-Jesaiah Trusty,13,DEF,DF,0,3,0.7661210240408605
324,Miles Gordon Robinson,13,DEF,DF,0,3,0.7661210240408605
325,Timothy Michael Ream,13,DEF,DF,0,3,0.7661210240408605
328,Alexander Michael Freeman,13,DEF,DF,0,3,0.7661210240408605
330,Maximilian Michael Arfsten,13,DEF,DF,0,3,0.7661210240408605
334,Mc,13,DEF,DF,0,3,0.7661210240408605
335,Joseph Michael Scally,13,DEF,DF,0,3,0.7661210240408605
340,Victor Gustavo Velazquez,14,DEF,DF,0,3,0.7661210240408605
341,Omar Federico Alderete,14,DEF,DF,0,3,0.7661210240408605
342,Juan Jose Caceres,14,DEF,DF,0,3,0.7661210240408605
343,Fabián Cornelio Balbuena,14,DEF,DF,0,3,0.7661210240408605
344,Júnior Osmar Ignacio Alonso,14,DEF,DF,0,3,0.7661210240408605
351,Jose Maria Canale,14,DEF,DF,0,3,0.7661210240408605
353,Gustavo Raul Gomez,14,DEF,DF,0,3,0.7661210240408605
364,Alexandro Maidana,14,DEF,DF,0,3,0.7661210240408605
366,Milos Degenek,15,DEF,DF,0,3,0.7661210240408605
367,Alessandro Circati,15,DEF,DF,0,3,0.7661210240408605
368,Jacob Michael Italiano,15,DEF,DF,0,3,0.7661210240408605
369,Jordan Jacob Bos,15,DEF,DF,0,3,0.7661210240408605
370,Jason Kato Geria,15,DEF,DF,0,3,0.7661210240408605
379,Kai Clifton Trewin,15,DEF,DF,0,3,0.7661210240408605
380,Aziz Behich,15,DEF,DF,0,3,0.7661210240408605
383,Harry James Souttar,15,DEF,DF,0,3,0.7661210240408605
385,Cameron Robert Burgess,15,DEF,DF,0,3,0.7661210240408605
389,Lucas Herrington,15,DEF,DF,0,3,0.7661210240408605
392,Mehmet Zeki Celik,16,DEF,DF,0,3,0.7661210240408605
393,Merih Demiral,16,DEF,DF,0,3,0.7661210240408605
394,Ça ğ lar Soyuncu,16,DEF,DF,0,3,0.7661210240408605
403,Evren Eren Elmali,16,DEF,DF,0,3,0.7661210240408605
404,Abdülker Bardakci,16,DEF,DF,0,3,0.7661210240408605
405,Ozan Muhammed Kabak,16,DEF,DF,0,3,0.7661210240408605
408,Mert Muldur,16,DEF,DF,0,3,0.7661210240408605
410,Ferdi Erenay Kadioglu,16,DEF,DF,0,3,0.7661210240408605
415,Samet Akaydin,16,DEF,DF,0,3,0.7661210240408605
418,Antonio Ruediger,17,DEF,DF,0,3,0.7661210240408605
419,Waldemar Anton,17,DEF,DF,0,3,0.7661210240408605
420,Jonathan Glao Tah,17,DEF,DF,0,3,0.7661210240408605
422,Joshua Walter Kimmich,17,DEF,DF,0,3,0.7661210240408605
431,Nico Cédric Schlotterbeck,17,DEF,DF,0,3,0.7661210240408605
434,Nathaniel Christopher Brown,17,DEF,DF,0,3,0.7661210240408605
438,David Raum,17,DEF,DF,0,3,0.7661210240408605
440,Malick Thiaw,17,DEF,DF,0,3,0.7661210240408605
444,Shurandy Ruggerio Sambo,18,DEF,DF,0,3,0.7661210240408605
445,Juriën Godfried Juan Gaari,18,DEF,DF,0,3,0.7661210240408605
446,Róshón Felix Romar Jordan Van Eijma,18,DEF,DF,0,3,0.7661210240408605
447,Sherel Constancio Floranus,18,DEF,DF,0,3,0.7661210240408605
460,Armando Maria Obispo,18,DEF,DF,0,3,0.7661210240408605
462,Joshua Benjamin Brenet,18,DEF,DF,0,3,0.7661210240408605
465,Riechedly Guillermo Bazoer,18,DEF,DF,0,3,0.7661210240408605
466,Deveron Lenny Fonville,18,DEF,DF,0,3,0.7661210240408605
470,Ousmane Diomande,19,DEF,DF,0,3,0.7661210240408605
471,N'clomande Ghislain Konan,19,DEF,DF,0,3,0.7661210240408605
473,Wilfried Stephane Singo,19,DEF,DF,0,3,0.7661210240408605
475,Odilon Dorgeless Kossounou,19,DEF,DF,0,3,0.7661210240408605
481,Christopher Tea Domoraud Operi,19,DEF,DF,0,3,0.7661210240408605
485,Guela Maho-Lewis Doue,19,DEF,DF,0,3,0.7661210240408605
488,Emmanuel Elysee Djedje Agbadou,19,DEF,DF,0,3,0.7661210240408605
489,Obite Evan Ndicka,19,DEF,DF,0,3,0.7661210240408605
496,Félix Eduardo Torres,20,DEF,DF,0,3,0.7661210240408605
497,Piero Martin Hincapie,20,DEF,DF,1,3,0.7661210240408605
498,Joel Leandro Ordonez,20,DEF,DF,0,3,0.7661210240408605
500,Willian Joel Pacho,20,DEF,DF,0,3,0.7661210240408605
501,Pervis Josue Estupinan,20,DEF,DF,0,3,0.7661210240408605
511,Ángelo Smit Preciado,20,DEF,DF,0,3,0.7661210240408605
519,Jackson Gabriel Porozo,20,DEF,DF,0,3,0.7661210240408605
520,Yaimar Abel Medina,20,DEF,DF,0,3,0.7661210240408605
522,Lutsharel Emiliano Geertruida,21,DEF,DF,0,3,0.7661210240408605
524,Virgil Van Dijk,21,DEF,DF,0,3,0.7661210240408605
525,Nathan Benjamin Ake,21,DEF,DF,0,3,0.7661210240408605
526,Paul Jan-Paul Van Hecke,21,DEF,DF,0,3,0.7661210240408605
532,Mats Henrik Berne Wieffer,21,DEF,DF,0,3,0.7661210240408605
535,Micky Van De Ven,21,DEF,DF,0,3,0.7661210240408605
542,Denzel Justus Morris Dumfries,21,DEF,DF,0,3,0.7661210240408605
545,Jorrel Evan Hato,21,DEF,DF,0,3,0.7661210240408605
548,Yukinari Sugawara,22,DEF,DF,0,3,0.7661210240408605
549,Shogo Taniguchi,22,DEF,DF,0,3,0.7661210240408605
550,Kou Itakura,22,DEF,DF,0,3,0.7661210240408605
551,Yuto Nagatomo,22,DEF,DF,0,3,0.7661210240408605
562,Tsuyoshi Watanabe,22,DEF,DF,0,3,0.7661210240408605
566,Ayumu Seko,22,DEF,DF,0,3,0.7661210240408605
567,Hiroki Ito,22,DEF,DF,0,3,0.7661210240408605
568,Takehiro Tomiyasu,22,DEF,DF,0,3,0.7661210240408605
571,Junnosuke Suzuki,22,DEF,DF,0,3,0.7661210240408605
574,Gustaf Johan Lagerbielke,23,DEF,DF,0,3,0.7661210240408605
575,Victor Jörgen Lindelof,23,DEF,DF,0,3,0.7661210240408605
576,Isak Malcolm Kwaku Hien,23,DEF,DF,0,3,0.7661210240408605
577,Gabriel Johan Gudmundsson,23,DEF,DF,0,3,0.7661210240408605
578,Herman Nils Johansson,23,DEF,DF,0,3,0.7661210240408605
580,Daniel Jonathan Svensson,23,DEF,DF,0,3,0.7661210240408605
586,Hjalmar Ekdal,23,DEF,DF,0,3,0.7661210240408605
587,Carl Anders Theodor Starfelt,23,DEF,DF,0,3,0.7661210240408605
592,Eric Anders Smith,23,DEF,DF,0,3,0.7661210240408605
593,Alexander Olof Bernhardsson,23,DEF,DF,0,3,0.7661210240408605
596,Elliot Karl Stroud,23,DEF,DF,0,3,0.7661210240408605
600,Ali Abdi,24,DEF,DF,0,3,0.7661210240408605
601,Montassar Omar Talbi,24,DEF,DF,0,3,0.7661210240408605
602,Omar Rekik,24,DEF,DF,0,3,0.7661210240408605
603,Adam Arous,24,DEF,DF,0,3,0.7661210240408605
604,Dylan Daniel Mahmoud Bronn,24,DEF,DF,0,3,0.7661210240408605
610,Ahmed Mortadha Ben Ouanes,24,DEF,DF,0,3,0.7661210240408605
618,Yan Valery,24,DEF,DF,0,3,0.7661210240408605
619,Mohamed Amine Ben Hmida,24,DEF,DF,0,3,0.7661210240408605
621,Moutaz Neffati,24,DEF,DF,0,3,0.7661210240408605
622,Raed Chikhaoui,24,DEF,DF,0,3,0.7661210240408605
626,Zeno Koen Debast,25,DEF,DF,0,3,0.7661210240408605
627,Arthur Nicolas Theate,25,DEF,DF,0,3,0.7661210240408605
628,Brandon Erik Mechele,25,DEF,DF,0,3,0.7661210240408605
629,Maxim Peter De Cuyper,25,DEF,DF,0,3,0.7661210240408605
639,Thomas Andre Meunier,25,DEF,DF,0,3,0.7661210240408605
640,Koni De Winter,25,DEF,DF,0,3,0.7661210240408605
642,Joaquin Ronny Seys,25,DEF,DF,0,3,0.7661210240408605
645,Timothy Castagne,25,DEF,DF,0,3,0.7661210240408605
649,Nathan Ngoy,25,DEF,DF,1,3,0.7661210240408605
652,Ahmed Ibrahim Yasser,26,DEF,DF,0,3,0.7661210240408605
653,Hany Gamal Mohamed Hany,26,DEF,DF,0,3,0.7661210240408605
654,Abdelmegeed Abdelsalam Hossam Abdelmaguid,26,DEF,DF,0,3,0.7661210240408605
655,Abdelaziz Moustafa Ramy Rabia,26,DEF,DF,0,3,0.7661210240408605
656,Abdelmoneim Elsayed Mohamed,26,DEF,DF,0,3,0.7661210240408605
663,Mohamed Aboelfetouh Ahmed Fatouh,26,DEF,DF,0,3,0.7661210240408605
665,Hafez Ramadan Karim Hafez,26,DEF,DF,0,3,0.7661210240408605
674,Abdelghaffar Abdel Tarek Alaa,26,DEF,DF,0,3,0.7661210240408605
678,Saleh Hardani,27,DEF,DF,0,3,0.7661210240408605
679,Ehsan Hajisafi,27,DEF,DF,0,3,0.7661210240408605
680,Shojae Khalilzadeh,27,DEF,DF,0,3,0.7661210240408605
681,Milad Mohammadi,27,DEF,DF,0,3,0.7661210240408605
689,Mohammadhossein Kanani,27,DEF,DF,0,3,0.7661210240408605
693,Arya Yousefi,27,DEF,DF,0,3,0.7661210240408605
695,Ali Nemati,27,DEF,DF,0,3,0.7661210240408605
699,Ramin Rezaeian,27,DEF,DF,0,3,0.7661210240408605
701,Danial Iri,27,DEF,DF,0,3,0.7661210240408605
704,Timothy John Payne,28,DEF,DF,0,3,0.7661210240408605
705,Francis De Vries,28,DEF,DF,0,3,0.7661210240408605
706,Tyler Grant Bindon,28,DEF,DF,0,3,0.7661210240408605
707,Michael Joseph Boxall,28,DEF,DF,0,3,0.7661210240408605
715,Liberato Gianpaolo Cacace,28,DEF,DF,0,3,0.7661210240408605
717,Nando Zen Pijnaker,28,DEF,DF,0,3,0.7661210240408605
718,Finn Surman,28,DEF,DF,0,3,0.7661210240408605
726,Callan Rennie Elliot,28,DEF,DF,0,3,0.7661210240408605
728,Thomas Jefferson Smith,28,DEF,DF,0,3,0.7661210240408605
730,Marc Pubill,29,DEF,DF,0,3,0.7661210240408605
731,Alejandro Grimaldo,29,DEF,DF,0,3,0.7661210240408605
732,Eric Garcia,29,DEF,DF,0,3,0.7661210240408605
733,Marcos Llorente,29,DEF,DF,0,3,0.7661210240408605
740,Pedro Antonio Porro,29,DEF,DF,0,3,0.7661210240408605
742,Aymeric Laporte,29,DEF,DF,0,3,0.7661210240408605
750,Pau Cubarsi,29,DEF,DF,0,3,0.7661210240408605
752,Marc Cucurella,29,DEF,DF,0,3,0.7661210240408605
756,Ianique Stopira,30,DEF,DF,0,3,0.7661210240408605
757,Alberto Diney,30,DEF,DF,0,3,0.7661210240408605
758,Carlos Pico Lopes,30,DEF,DF,0,3,0.7661210240408605
759,Evans Logan Costa,30,DEF,DF,0,3,0.7661210240408605
767,CABRALSidny Sidny Lopes,30,DEF,DF,0,3,0.7661210240408605
776,MOREIRASteven Steven,30,DEF,DF,0,3,0.7661210240408605
778,Fabricio Wagner Pina,30,DEF,DF,0,3,0.7661210240408605
779,PIRESKelvin Kelvin,30,DEF,DF,0,3,0.7661210240408605
782,Hassan Ali Majrashi,31,DEF,DF,0,3,0.7661210240408605
783,Mohammed Ali Lajami,31,DEF,DF,0,3,0.7661210240408605
784,Ali Abdulelah Alamri,31,DEF,DF,0,3,0.7661210240408605
785,Mohammed Hassan Altambakti,31,DEF,DF,0,3,0.7661210240408605
792,Abdullah Saud Abdulhamid,31,DEF,DF,0,3,0.7661210240408605
793,Meshari Nawaf Bu Washl,31,DEF,DF,0,3,0.7661210240408605
794,Kadish Hassan,31,DEF,DF,0,3,0.7661210240408605
804,Saad Moteb Alharbi,31,DEF,DF,0,3,0.7661210240408605
805,Abdullatif Jehad Thikri,31,DEF,DF,0,3,0.7661210240408605
806,Waheeb Mohammed Abu Alshamat,31,DEF,DF,0,3,0.7661210240408605
808,José María Gimenez,32,DEF,DF,0,3,0.7661210240408605
809,Sebastián Enzo Caceres,32,DEF,DF,0,3,0.7661210240408605
810,Ronald Federico Araujo,32,DEF,DF,0,3,0.7661210240408605
819,Guillermo Varela,32,DEF,DF,0,3,0.7661210240408605
822,Mathías Olivera,32,DEF,DF,0,3,0.7661210240408605
823,Matías Nicolas Vina,32,DEF,DF,0,3,0.7661210240408605
830,Santiago Ignacio Bueno,32,DEF,DF,0,3,0.7661210240408605
834,Malo Arthur Gusto,33,DEF,DF,0,3,0.7661210240408605
835,Lucas Digne,33,DEF,DF,0,3,0.7661210240408605
836,Dayotchanculle Oswald Upamecano,33,DEF,DF,0,3,0.7661210240408605
837,Jules Olivier Kounde,33,DEF,DF,0,3,0.7661210240408605
847,Ibrahima Konate,33,DEF,DF,0,3,0.7661210240408605
849,William Alain André Gabriel Saliba,33,DEF,DF,0,3,0.7661210240408605
851,Théo Bernard François Hernandez,33,DEF,DF,0,3,0.7661210240408605
853,Lucas Francois Bernard Hernandez,33,DEF,DF,0,3,0.7661210240408605
858,Maxence Guy Lacroix,33,DEF,DF,0,3,0.7661210240408605
860,Mamadou Sarr,34,DEF,DF,0,3,0.7661210240408605
861,Kalidou Koulibaly,34,DEF,DF,0,3,0.7661210240408605
862,Abdoulaye Seck,34,DEF,DF,2,3,0.7661210240408605
872,Ismail Joshua Jakobs,34,DEF,DF,0,3,0.7661210240408605
873,Krepin Diatta,34,DEF,DF,0,3,0.7661210240408605
877,Moussa Niakhate,34,DEF,DF,0,3,0.7661210240408605
882,Antoine Alpha Mendy,34,DEF,DF,0,3,0.7661210240408605
883,El Hadji Malick Diouf,34,DEF,DF,0,3,0.7661210240408605
886,Ghareeb Solaka Rebin Sulaka,35,DEF,DF,1,3,0.7661210240408605
887,Haydar Hussein Hussein,35,DEF,DF,0,3,0.7661210240408605
888,Tahseen Abd Zaid Zaid,35,DEF,DF,0,3,0.7661210240408605
889,Hashim Rahman Akam Hashim,35,DEF,DF,0,3,0.7661210240408605
890,Younus Hashim Munaf Younus,35,DEF,DF,0,3,0.7661210240408605
899,Hasan Maknazi Ahmed Maknazi,35,DEF,DF,0,3,0.7661210240408605
907,Ghazi Salih Merchas,35,DEF,DF,0,3,0.7661210240408605
909,Saadoon Abbood Mustafa,35,DEF,DF,0,3,0.7661210240408605
910,Dhia Jirjis Frans,35,DEF,DF,0,3,0.7661210240408605
913,Kristoffer Vassbakk Köpp Ajer,36,DEF,DF,0,3,0.7661210240408605
914,Leo Skiri Ostigard,36,DEF,DF,0,3,0.7661210240408605
915,David Møller Moller Wolfe,36,DEF,DF,0,3,0.7661210240408605
925,Fredrik André Bjorkan,36,DEF,DF,0,3,0.7661210240408605
926,Marcus Holmgren Holmgren Pedersen,36,DEF,DF,0,3,0.7661210240408605
927,Torbjørn Lysaker Heggem,36,DEF,DF,0,3,0.7661210240408605
934,Sondre Klingen Langas,36,DEF,DF,0,3,0.7661210240408605
935,Henrik Sælebakke Falchener,36,DEF,DF,0,3,0.7661210240408605
938,Marcos Nicolás Senesi,37,DEF,DF,0,3,0.7661210240408605
939,Nicolás Alejandro Tagliafico,37,DEF,DF,0,3,0.7661210240408605
940,Gonzalo Ariel Montiel,37,DEF,DF,0,3,0.7661210240408605
942,Lisandro Martinez,37,DEF,DF,0,3,0.7661210240408605
949,Cristian Gabriel Romero,37,DEF,DF,0,3,0.7661210240408605
955,Nicolas Hernan Gonzalo Otamendi,37,DEF,DF,0,3,0.7661210240408605
961,Facundo Axel Medina,37,DEF,DF,0,3,0.7661210240408605
962,Nahuel Molina,37,DEF,DF,0,3,0.7661210240408605
964,Aissa Mandi,38,DEF,DF,0,3,0.7661210240408605
965,Achref Abada,38,DEF,DF,0,3,0.7661210240408605
966,Mohamed Amine Tougai,38,DEF,DF,0,3,0.7661210240408605
967,Zineddine Belaid,38,DEF,DF,0,3,0.7661210240408605
975,Jaouen Djimmy Hadjam,38,DEF,DF,0,3,0.7661210240408605
977,Rayan Ait-Nouri,38,DEF,DF,0,3,0.7661210240408605
979,Rafik Belghali,38,DEF,DF,0,3,0.7661210240408605
983,Selmane Rami Bensebaini,38,DEF,DF,0,3,0.7661210240408605
988,Samir Sophian Chergui,38,DEF,DF,0,3,0.7661210240408605
990,David Leopold Affengruber,39,DEF,DF,0,3,0.7661210240408605
991,Kevin Danso,39,DEF,DF,0,3,0.7661210240408605
993,Stefan Posch,39,DEF,DF,0,3,0.7661210240408605
996,David Alaba,39,DEF,DF,0,3,0.7661210240408605
1003,Philipp Lienhart,39,DEF,DF,0,3,0.7661210240408605
1004,Phillip Mwene,39,DEF,DF,0,3,0.7661210240408605
1011,Marco Friedl,39,DEF,DF,0,3,0.7661210240408605
1013,Michael Svoboda,39,DEF,DF,0,3,0.7661210240408605
1016,Ali Hasan Mohammad,40,DEF,DF,0,3,0.7661210240408605
1017,Mousa Musallam Abdallah Nasib,40,DEF,DF,0,3,0.7661210240408605
1018,Ali Mohammad Husam Abudahab,40,DEF,DF,0,3,0.7661210240408605
1019,Mousa Mahmoud Yazan Alarab,40,DEF,DF,0,3,0.7661210240408605
1030,Majed Jamil Mohammad Abualnadi,40,DEF,DF,0,3,0.7661210240408605
1031,Amer Saleem Saleem,40,DEF,DF,0,3,0.7661210240408605
1033,Ahmad Salameh Saed,40,DEF,DF,0,3,0.7661210240408605
1037,Manel Farhan Ehsan Haddad,40,DEF,DF,0,3,0.7661210240408605
1040,Said Ghazi Anas Badawi,40,DEF,DF,0,3,0.7661210240408605
1042,SEMEDONélson Nelson,41,DEF,DF,0,3,0.7661210240408605
1043,Rúben Ruben Dias,41,DEF,DF,0,3,0.7661210240408605
1044,Tomás Tomas Araujo,41,DEF,DF,0,3,0.7661210240408605
1045,Diogo Diogo Dalot,41,DEF,DF,0,3,0.7661210240408605
1053,Renato Renato Veiga,41,DEF,DF,0,3,0.7661210240408605
1054,Gonçalo Goncalo Inacio,41,DEF,DF,0,3,0.7661210240408605
1060,Pedro Joao Cancelo,41,DEF,DF,0,3,0.7661210240408605
1064,Samuel Samu Costa,41,DEF,DF,0,3,0.7661210240408605
1065,Alexandre Nuno,41,DEF,DF,0,3,0.7661210240408605
1068,Wan Wan-Bissaka,42,DEF,DF,0,3,0.7661210240408605
1069,Steve Nkanu Kapuadi,42,DEF,DF,0,3,0.7661210240408605
1070,Axel Tuanzebe,42,DEF,DF,0,3,0.7661210240408605
1071,Dylan Buduka Batubinsika,42,DEF,DF,0,3,0.7661210240408605
1078,Joris Kayembe,42,DEF,DF,0,3,0.7661210240408605
1088,Mangulu Chancel Mbemba,42,DEF,DF,0,3,0.7661210240408605
1090,Gédéon Tchingoma Kyatengwa Kalulu,42,DEF,DF,0,3,0.7661210240408605
1092,Arthur Fuka Masuaku,42,DEF,DF,0,3,0.7661210240408605
1094,Abdukodir Khusanov,43,DEF,DF,0,3,0.7661210240408605
1095,Khojiakbar Alijonov,43,DEF,DF,0,3,0.7661210240408605
1096,Farrukh Sayfiev,43,DEF,DF,0,3,0.7661210240408605
1097,Rustamjon Ashurmatov,43,DEF,DF,0,3,0.7661210240408605
1105,Sherzod Nasrullaev,43,DEF,DF,0,3,0.7661210240408605
1107,Umarbek Eshmurodov,43,DEF,DF,0,3,0.7661210240408605
1110,Abdulla Abdullaev,43,DEF,DF,0,3,0.7661210240408605
1116,Behruzjon Karimov,43,DEF,DF,0,3,0.7661210240408605
1117,Avazbek Ulmasaliyev,43,DEF,DF,0,3,0.7661210240408605
1118,Jakhongir Urozov,43,DEF,DF,0,3,0.7661210240408605
1120,Daniel Munoz,44,DEF,DF,0,3,0.7661210240408605
1121,Jhon Janer Lucumi,44,DEF,DF,0,3,0.7661210240408605
1122,Santiago Arias,44,DEF,DF,0,3,0.7661210240408605
1131,Yerry Fernando Mina,44,DEF,DF,0,3,0.7661210240408605
1132,Gustavo Adolfo Puerta,44,DEF,DF,0,3,0.7661210240408605
1135,Johan Andrés Mojica,44,DEF,DF,0,3,0.7661210240408605
1136,Willer Emilio Ditta,44,DEF,DF,0,3,0.7661210240408605
